scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
667,566.3782489299774,467.03081053495407,0.9999736547470093,535.4687616825104,489.01976442337036,1.0,514.2298402786255,492.1316033154726,0.0006895959377288818,530.7009916305542,488.3808410167694,0.00027236342430114746
668,566.8771984577179,465.2038938999176,1.0,535.4293441772461,489.4471206665039,1.0,514.3362731933594,492.18816708028316,0.0006372630596160889,524.00093999604,494.5530090332031,0.00023958086967468262
669,567.5297019481659,465.32828545570374,1.0,535.6868884563446,489.4039497375488,1.0,514.5513210296631,492.17464934289455,0.000674903392791748,523.9360938593745,494.6078534126282,0.00024148821830749512
670,566.246903181076,469.8073766231537,0.9791209697723389,536.0928030014038,488.5404291152954,1.0,514.277738571167,491.87348030507565,0.0006804764270782471,530.3242106437683,488.73191833496094,0.000249326229095459
671,566.3370745182037,470.0067889690399,0.994709849357605,535.9524202346802,488.82108783721924,1.0,514.2310028076172,491.9879006501287,0.0006586909294128418,530.4702715873718,488.5582387447357,0.0002467632293701172
672,567.0818684101105,467.0738043785095,0.9999999403953552,535.5429611206055,489.3030128479004,1.0,514.3350429534912,492.1779737621546,0.0006560683250427246,524.047779455781,494.64989256858826,0.0002467930316925049
673,567.6945941448212,465.3472201824188,1.0,535.7278912067413,489.18404626846313,1.0,514.651517868042,492.2217486947775,0.0005254149436950684,530.7157158851624,488.5929756164551,0.00021097064018249512
674,567.327760219574,465.4427571296692,1.0,535.775349855423,489.3686332702637,1.0,514.5555868148804,492.1218775883317,0.000615537166595459,523.9298545494676,494.70676350593567,0.00021350383758544922
675,566.8828749656677,467.23157596588135,0.9999995827674866,535.9889538288116,489.2392430305481,1.0,514.5079355239868,492.0870740711689,0.0006265342235565186,530.6056991815567,488.4803349971771,0.00021848082542419434
676,567.4048252105713,466.6228153705597,0.9999998807907104,535.9792377948761,489.51095485687256,1.0,514.4908294677734,492.18774600327015,0.000596165657043457,530.6727125644684,488.4195988178253,0.00020575523376464844
677,568.2693829536438,464.6185610294342,1.0,535.9451375007629,489.3988561630249,1.0,514.696852684021,492.1880804300308,0.0005444586277008057,523.8496716916561,494.6595368385315,0.00019624829292297363
678,567.2619948387146,464.89286279678345,0.9999959468841553,536.0456476211548,488.94768714904785,1.0,514.4965190887451,492.1426301598549,0.0006231069564819336,530.5570784807205,488.7113049030304,0.00023064017295837402
679,566.1816079616547,468.80765974521637,0.9254943132400513,536.304919719696,488.32585525512695,1.0,514.4796171188354,491.8565049171448,0.0006320178508758545,530.3340448141098,488.9863278865814,0.00023692846298217773
680,566.097414970398,469.90618419647217,0.9909917116165161,535.6930387020111,488.9468741416931,1.0,514.1112565994263,492.0830516219139,0.0007039308547973633,530.5876295566559,488.32349848747253,0.0002675652503967285
681,566.2545766830444,467.20571476221085,0.9999992847442627,535.5466594696045,489.4169878959656,1.0,514.3704652786255,492.26236087083817,0.0006422698497772217,530.6487426757812,488.27029490470886,0.00024706125259399414
682,566.8720064163208,465.83419466018677,1.0,535.5426397323608,489.3854103088379,1.0,514.472599029541,492.2014342099428,0.0006745755672454834,524.0766591578722,494.6015727519989,0.000261843204498291
683,566.7106561660767,465.95276284217834,0.9999998807907104,535.6326758861542,489.5878744125366,1.0,514.5370330810547,492.30693459510803,0.0006668269634246826,524.0057110725902,494.7094888687134,0.00023740530014038086
684,566.7639763355255,469.15600621700287,0.9992592334747314,535.8957431316376,489.28151082992554,1.0,514.2423582077026,492.2032174617052,0.0007063746452331543,530.4970930814743,488.4609274864197,0.0002512335777282715
685,566.6559393405914,467.5509063601494,0.999930739402771,536.143856048584,489.2317318916321,1.0,514.5102605819702,492.23430420458317,0.0006543099880218506,530.4735063314438,488.64613795280457,0.0002416670322418213
686,566.935263633728,464.7782287597656,0.9999998807907104,536.0821480751038,489.17047023773193,1.0,514.8750057220459,492.24237391352654,0.0005439221858978271,530.5685960054398,488.7880868911743,0.00020807981491088867
687,566.5948166847229,463.3139042854309,1.0,535.9967224597931,488.81638288497925,1.0,514.9449949264526,492.1759942471981,0.0005717873573303223,523.8226440101862,494.6985025405884,0.00022518634796142578
688,566.1174330711365,467.83997540175915,0.9913724660873413,535.8930459022522,488.28251361846924,1.0,514.3888959884644,491.9686750173569,0.0007041990756988525,530.4617025852203,488.9487302303314,0.00027248263359069824
689,565.4071867465973,468.95065808296204,0.9958891868591309,536.0123176574707,487.89776396751404,1.0,514.6007061004639,491.8174457848072,0.0006375908851623535,530.4128139019012,489.07466173171997,0.00026804208755493164
690,566.2364020347595,466.83350813388824,0.9999995827674866,535.4522042274475,488.40712118148804,1.0,514.4313850402832,492.0006194047746,0.0006687641143798828,530.5641862154007,488.7750883102417,0.00029203295707702637
691,566.3111796379089,464.8972239494324,1.0,535.2480878829956,488.3719973564148,1.0,514.5866146087646,491.97512822411954,0.0005762577056884766,524.0981566607952,494.55844616889954,0.00026744604110717773
692,566.5763297080994,465.16747283935547,0.9999999403953552,535.3839638233185,488.80135774612427,1.0,514.598014831543,492.098820976913,0.0007300972938537598,524.116668343544,494.5293321609497,0.00030180811882019043
693,566.4293541908264,467.6071672141552,0.9999991655349731,535.8104100227356,488.46812772750854,1.0,514.5119876861572,491.975032819435,0.0007338523864746094,524.0198664274067,494.5522789955139,0.00027936697006225586
694,567.3256163597107,467.4674691557884,1.0,535.630560874939,488.96568775177,1.0,514.385160446167,492.02245463617146,0.0008112788200378418,524.0642663687468,494.51296830177307,0.0002924203872680664
695,568.6043066978455,466.40723383426666,1.0,535.8256621360779,488.8191123008728,1.0,514.7545127868652,491.9972817816306,0.0006469488143920898,524.0236464999616,494.5291678905487,0.0002536475658416748
696,567.5894083976746,468.4009706377983,0.9999991655349731,535.7818949222565,488.15193605422974,1.0,514.5118894577026,491.9006491228938,0.0006834864616394043,530.4079624414444,488.83999514579773,0.000284731388092041
697,565.1742075681686,470.0794951915741,0.9920763969421387,535.563987493515,488.04022884368896,1.0,514.3012285232544,491.865007430315,0.0006857216358184814,530.5363937616348,488.7422425746918,0.0002929866313934326
698,565.0732636451721,471.2755832672119,0.9805126190185547,535.3314533233643,488.40498638153076,1.0,514.1278247833252,492.15878957509995,0.0006431639194488525,530.6402350664139,488.48389649391174,0.00028330087661743164
699,567.6677141189575,469.87930142879486,0.9999994039535522,535.4109055995941,488.416552066803,1.0,514.3600034713745,492.1058070063591,0.0007207095623016357,530.6715766191483,488.58306670188904,0.00028884410858154297
700,568.5998759269714,467.96459137275815,1.0,535.5801179409027,488.78924083709717,1.0,514.5383014678955,492.1575939357281,0.0006820559501647949,524.1303290426731,494.5214207172394,0.0002758502960205078
701,568.346010684967,469.4023417234421,0.9999999403953552,535.7840657234192,488.7048616409302,1.0,514.539758682251,492.0457703471184,0.0006285607814788818,530.5130894184113,488.7285795211792,0.0002582669258117676
702,566.8346943855286,472.37972021102905,0.9995396137237549,535.8889126777649,488.44690799713135,1.0,514.2606525421143,491.9823851902038,0.0006576478481292725,530.3843550682068,488.7507646083832,0.00027382373809814453
703,567.2807075977325,471.1414496898651,0.9999412894248962,535.9201347827911,488.582914352417,1.0,514.3094005584717,491.9895364213735,0.0006695091724395752,530.4329668283463,488.78279662132263,0.00027692317962646484
704,568.6905550956726,468.6505245566368,0.9999998211860657,535.9011669158936,488.86589527130127,1.0,514.5521907806396,492.08912412822247,0.0006861388683319092,523.9162377864122,494.6608238220215,0.0002512335777282715
705,568.4921345710754,466.17183804512024,1.0,535.8024990558624,488.9206304550171,1.0,514.6931428909302,492.14975310862064,0.0005197227001190186,530.544719338417,488.86318135261536,0.00021779537200927734
706,567.0932261943817,467.8209929615259,0.999996542930603,536.0990676879883,488.48863792419434,1.0,514.4909238815308,492.02247614227235,0.0005826652050018311,530.3903002738953,488.9855434894562,0.0002461671829223633
707,566.5117499828339,467.6655733883381,0.9999935626983643,536.1516523361206,488.3204779624939,1.0,514.5314655303955,491.92712957412004,0.0005235373973846436,530.4537930488586,489.10515308380127,0.000245511531829834
708,567.4167821407318,466.5860153436661,1.0,536.3976826667786,488.3341178894043,1.0,515.0813674926758,486.17388916015625,0.0004882514476776123,530.3490022420883,489.2431435585022,0.00021091103553771973
709,568.0046591758728,466.56936049461365,1.0,536.2824864387512,488.32176446914673,1.0,515.1260385513306,486.2941288948059,0.0004684031009674072,530.4303580522537,489.2213513851166,0.00021710991859436035
710,567.3385548591614,469.5156913995743,0.9999904632568359,535.9989094734192,488.38589239120483,1.0,514.4635534286499,491.95201844349504,0.000583648681640625,530.4340065717697,489.06026887893677,0.00025522708892822266
711,565.9334729909897,471.2940902709961,0.526189386844635,536.2407760620117,488.39292335510254,1.0,514.3039855957031,491.92606092989445,0.0006146728992462158,530.3686646223068,488.99517583847046,0.00024586915969848633
712,566.5160038471222,470.38780450820923,0.9993786811828613,535.7387232780457,488.893835067749,1.0,514.2146549224854,492.10772677510977,0.0005861520767211914,530.5120823383331,488.61144280433655,0.0002491474151611328
713,567.4864990711212,468.4481838643551,0.9999998807907104,535.4967668056488,489.48781871795654,1.0,514.3496961593628,492.29971301555634,0.0006393492221832275,524.1330471634865,494.6542136669159,0.00024449825286865234
714,567.7704977989197,467.2604076862335,0.9999999403953552,535.5467104911804,489.44167041778564,1.0,514.4501638412476,492.23537254333496,0.0005587935447692871,530.6462512016296,488.45348286628723,0.00022476911544799805
715,567.0682859420776,470.20947456359863,0.9999628663063049,535.9260408878326,488.63918018341064,1.0,514.3635244369507,492.0056138727814,0.0005367696285247803,530.4390513896942,488.84203028678894,0.0002509951591491699
716,567.9905037879944,470.02228355407715,0.9999990463256836,535.9162254333496,488.5217037200928,1.0,514.7282247543335,486.1400856971741,0.0005287230014801025,530.413667678833,488.8714187145233,0.00024071335792541504
717,569.6914472579956,468.90163177251816,1.0,535.8330752849579,488.2910785675049,1.0,514.8137702941895,486.267290353775,0.0005522966384887695,530.4220485687256,488.9781036376953,0.00023820996284484863
718,570.961544752121,469.14054226875305,1.0,535.6635105609894,488.34044551849365,1.0,586.3540136814117,476.4109689593315,0.0005816221237182617,530.5505870580673,488.8100016117096,0.0002161860466003418
719,569.9660120010376,472.5710144042969,0.9999871253967285,536.0476188659668,487.4807560443878,1.0,514.4382982254028,486.1005480289459,0.0005541741847991943,530.2602545022964,489.122624874115,0.0002237558364868164
720,567.7014684677124,473.2343273162842,0.999016523361206,535.8023505210876,487.6516671180725,1.0,514.35435962677,486.14519000053406,0.000596851110458374,530.3825160264969,488.84038376808167,0.00024235248565673828
721,567.316193819046,474.8138653039932,0.9999181032180786,535.4514193534851,488.22738885879517,1.0,514.4427394866943,486.1920416355133,0.0006152093410491943,530.5812293291092,488.4800617694855,0.00026404857635498047
722,569.3241889476776,471.62874031066895,0.9999825954437256,535.4413809776306,488.60902738571167,1.0,513.961727142334,492.05044404789805,0.0006139576435089111,530.6577824354172,488.31798219680786,0.00026556849479675293
723,570.5334641933441,468.9689982533455,1.0,535.7289049625397,489.14229583740234,1.0,514.2541847229004,492.19908449053764,0.0006178021430969238,530.5649659633636,488.41047620773315,0.00022599101066589355
724,571.284768640995,466.4885972738266,1.0,535.9626061916351,489.2171359062195,1.0,515.2830772399902,486.23656153678894,0.0004495680332183838,530.5531666278839,488.5664381980896,0.00018864870071411133
725,570.1156538724899,472.2458176612854,0.9999997019767761,536.1484937667847,488.8070092201233,1.0,515.0194053649902,486.3346915245056,0.0005936622619628906,530.3726936578751,488.75997853279114,0.00023606419563293457
726,570.3604474067688,474.3113446235657,0.999998927116394,536.2602677345276,488.44809341430664,1.0,514.9832105636597,486.3612422943115,0.0006018877029418945,530.3620902299881,488.857962846756,0.00023126602172851562
727,572.1937941759825,474.1485505104065,0.9999997615814209,536.4743733406067,488.24524974823,1.0,515.1213417053223,486.3209400177002,0.0006237328052520752,530.287357211113,489.0591104030609,0.00022521615028381348
728,572.593356192112,473.6649603843689,1.0,536.1138920783997,487.81696581840515,1.0,514.7993364334106,486.158296585083,0.0006220340728759766,530.2763156890869,489.0476944446564,0.00021079182624816895
729,572.9748656749725,476.4065097272396,0.9997174739837646,535.97447514534,486.96871757507324,1.0,514.1134395599365,485.7743886709213,0.0006615519523620605,529.9760046005249,489.02283930778503,0.00022020936012268066
730,567.9596130847931,476.0822587534785,0.8887039422988892,535.805703163147,486.54953122138977,1.0,514.1140213012695,485.68445336818695,0.0006068944931030273,529.9079909324646,489.14259147644043,0.00022339820861816406
731,569.2905025482178,476.3801169395447,0.999200165271759,535.8651585578918,486.48824167251587,1.0,514.1995162963867,485.7997385263443,0.000628739595413208,529.9622025489807,489.19261741638184,0.0002174079418182373
732,571.7227644324303,476.9929230809212,0.9999995827674866,535.7923147678375,486.8100998401642,1.0,514.4340629577637,485.90008544921875,0.0006150007247924805,530.1245238780975,489.0927073955536,0.00021752715110778809
733,573.805882692337,478.3300724029541,1.0,536.3636064529419,486.80733156204224,1.0,514.4902677536011,485.94205260276794,0.0005507767200469971,530.0761276483536,489.29225277900696,0.0001823902130126953
734,575.4581565856934,478.00766611099243,1.0,536.5342674255371,486.684189081192,1.0,514.4564781188965,485.88172948360443,0.0004577040672302246,530.0961313247681,489.4485020637512,0.00016888976097106934
735,572.5907768011093,478.03660678863525,0.9999997615814209,536.650529384613,486.7760829925537,1.0,514.46595287323,485.9751697778702,0.0005100667476654053,529.9845087528229,489.4744029045105,0.00018450617790222168
736,572.9526579380035,478.38292837142944,0.9999997615814209,536.6432514190674,486.87448954582214,1.0,514.4631843566895,486.07145833969116,0.0005033314228057861,529.8989715576172,489.4340925216675,0.00019550323486328125
737,573.7650192975998,478.00736808776855,1.0,536.9015135765076,486.8182761669159,1.0,514.5562038421631,486.06307911872864,0.0004513263702392578,530.0413941144943,489.5568993091583,0.0001748204231262207
738,574.3753178119659,478.907781124115,1.0,536.8484082221985,486.6023590564728,1.0,514.3845300674438,485.791730761528,0.0004194974899291992,529.9651746749878,489.61315512657166,0.00015920400619506836
739,573.6003584861755,478.7454152107239,0.9999978542327881,536.824010848999,486.4471950531006,1.0,514.2311449050903,485.77223098278046,0.0005044341087341309,529.8647119998932,489.51066064834595,0.00016865134239196777
740,572.8683688044548,480.58385396003723,0.9998679161071777,536.6613078117371,486.4997441768646,1.0,514.1872129440308,485.8579179048538,0.000532984733581543,529.897177696228,489.46919536590576,0.00018271803855895996
741,571.6457706689835,480.59256982803345,0.9997726082801819,536.3533453941345,486.8658854961395,1.0,514.3116703033447,485.8995541334152,0.0006361603736877441,529.949099779129,489.23349142074585,0.00020557641983032227
742,571.2344208359718,478.10362243652344,0.9999966621398926,536.2115592956543,487.28471755981445,1.0,514.5106477737427,486.05978775024414,0.0005664825439453125,530.074122428894,489.07585763931274,0.00021526217460632324
743,572.9596903920174,476.26791578531265,0.9999997019767761,536.2615962028503,487.44836163520813,1.0,514.6609487533569,486.22115182876587,0.0005722939968109131,530.2330025434494,489.1022741794586,0.00021284818649291992
744,573.4930294752121,477.7138252258301,0.999999463558197,536.8323926925659,487.04167437553406,1.0,514.5514183044434,486.03428530693054,0.0004711449146270752,530.0254117250443,489.4367127418518,0.0001818835735321045
745,574.0532717704773,478.4562015533447,0.9999998807907104,537.0270147323608,487.21888542175293,1.0,514.5453233718872,486.0639297962189,0.0004966855049133301,530.1243506669998,489.46710872650146,0.00017765164375305176
746,575.7253952026367,477.55061185359955,1.0,536.7740774154663,486.9573314189911,1.0,514.5062961578369,485.957044839859,0.0004329979419708252,530.1564123630524,489.55686926841736,0.00016996264457702637
747,573.7342847585678,476.6814911365509,0.9999999403953552,536.6903657913208,486.8341381549835,1.0,514.5444402694702,486.0128879547119,0.00044283270835876465,530.1038990020752,489.4228894710541,0.00016516447067260742
748,572.8106895685196,475.0781145095825,0.9999995827674866,536.7238068580627,486.76878476142883,1.0,514.634316444397,486.0271689891815,0.00042313337326049805,529.9864778518677,489.41652274131775,0.00018134713172912598
749,572.494347602129,471.6173152923584,0.9999999403953552,536.9214353561401,487.2202877998352,1.0,514.7082796096802,486.1518552303314,0.0004374682903289795,530.1041122674942,489.4979496002197,0.0001818239688873291
750,571.474217414856,464.71638107299805,1.0,536.614604473114,487.6035966873169,1.0,514.9067163467407,485.99758887290955,0.0005002319812774658,530.3037021160126,489.4988887310028,0.000183790922164917
751,569.803786277771,462.4189169406891,0.9999972581863403,537.2864637374878,487.4050874710083,1.0,515.3117685317993,485.86382281780243,0.00042197108268737793,530.1414572000504,489.68241357803345,0.00015974044799804688
752,568.4589514732361,462.78674364089966,0.9900222420692444,537.7908272743225,487.4030478000641,1.0,515.311222076416,485.9291504621506,0.0005948543548583984,529.9332029819489,489.67796063423157,0.0001634061336517334
753,567.8169198036194,464.73920130729675,0.8932561278343201,538.8567352294922,486.6483860015869,1.0,515.5558223724365,485.725341796875,0.0005399882793426514,559.7509288787842,494.55091547966003,0.00015026330947875977
754,573.1763609647751,466.9881309270859,0.6220591068267822,538.376452922821,487.0578787326813,1.0,515.2208099365234,485.90468668937683,0.00044459104537963867,560.1810255050659,494.8895220756531,0.0001545250415802002
755,571.2589028477669,466.0388376712799,0.9854808449745178,537.7818598747253,487.3774766921997,1.0,515.2268495559692,486.0360391139984,0.00043708086013793945,530.0264383554459,489.7663195133209,0.00015160441398620605
756,567.2331206798553,464.53311014175415,0.9658639430999756,537.9880723953247,487.07386565208435,1.0,515.2789258956909,485.9724655151367,0.0003663599491119385,543.4865617752075,493.5952515602112,0.00014123320579528809
757,567.9042789936066,464.38230204582214,0.9982703924179077,537.8343677520752,487.42287278175354,1.0,515.357479095459,486.1004641056061,0.00039702653884887695,543.2920813560486,493.7033007144928,0.0001404285430908203
758,563.8289463073015,458.901464343071,0.9999615550041199,537.8987884521484,487.6967408657074,1.0,515.5871543884277,485.97501814365387,0.00036770105361938477,543.2168753147125,493.59670746326447,0.00015494227409362793
759,561.2928423881531,453.2145336866379,1.0,538.0002851486206,487.86061668395996,1.0,561.8316860198975,469.57915139198303,0.001346677541732788,543.1006846427917,493.6897202730179,0.00022515654563903809
760,557.7337694168091,453.1091287136078,0.930935263633728,538.6740555763245,487.50249457359314,1.0,562.8886947631836,471.9935231208801,0.0003756582736968994,542.9630808830261,493.55370020866394,0.00015029311180114746
761,548.6703000068665,451.32233917713165,0.10443156957626343,539.266939163208,487.02628684043884,1.0,561.7351541519165,473.73993253707886,0.0003771483898162842,542.8785419464111,493.5101374387741,0.0001786947250366211
762,541.6431827545166,449.46792006492615,0.9660776853561401,539.4618844985962,487.38534116744995,1.0,562.5062522888184,473.9792082309723,0.0004145801067352295,543.0733737945557,493.7647023200989,0.00016251206398010254
763,534.8857338428497,447.72576904296875,0.9988653659820557,539.5099506080151,487.3749678134918,1.0,562.8518829345703,474.22670102119446,0.0003898441791534424,543.0653202533722,493.6817454099655,0.00015845894813537598
764,531.7466121017933,442.3298192024231,1.0,540.6918603777885,486.8197147846222,1.0,562.6240429878235,473.9553894996643,0.000640183687210083,529.1972880363464,440.3372106552124,0.0001742243766784668
765,530.3273360729218,442.8065129518509,1.0,540.6425868272781,486.5309371948242,1.0,562.7411589622498,474.1991398334503,0.0008680224418640137,528.0582098960876,440.9900498390198,0.00021472573280334473
766,530.7456141710281,441.2130289077759,1.0,540.6444798111916,486.27473497390747,1.0,563.0861649513245,473.81893134117126,0.0006830394268035889,527.6217176914215,437.4939241409302,0.00025403499603271484
767,531.1073299050331,438.74434900283813,1.0,541.157198548317,484.895472407341,1.0,563.0381870269775,473.6558530330658,0.0005927085876464844,529.2859976291656,436.08983421325684,0.000327378511428833
768,530.8463404178619,438.2520923614502,1.0,540.9187244772911,484.2392824739218,1.0,563.6712865829468,473.7303669452667,0.0004982352256774902,529.0424225330353,435.78262996673584,0.0003173351287841797
769,530.9041080474854,435.7270470261574,1.0,540.9787518382072,483.41843605041504,1.0,563.8011689186096,473.5473401546478,0.00033333897590637207,528.6001272201538,428.400710105896,0.0004898309707641602
770,530.9763538837433,433.4473898410797,1.0,541.0711363554001,482.8728361129761,1.0,564.01389503479,473.52592158317566,0.0003210902214050293,528.2456827163696,427.61139249801636,0.0005897283554077148
771,527.8678560256958,435.81041342020035,1.0,540.875902235508,482.44741654396057,1.0,564.117073059082,473.7874348163605,0.000291675329208374,526.6889054775238,428.2927589416504,0.00045230984687805176
772,524.9836519956589,436.0303916912526,1.0,540.8502457141876,482.56525325775146,1.0,564.1654281616211,474.0904097557068,0.0002499520778656006,519.234067440033,434.86466360092163,0.0002900063991546631
773,524.0281629636884,435.3393622636795,1.0,540.7734655737877,482.1650221347809,1.0,564.0537643432617,474.02829682826996,0.0002040863037109375,523.6966184675694,428.1539468765259,0.00037232041358947754
774,523.3492776155472,435.2156540155411,1.0,540.441177546978,481.7342026233673,1.0,564.2403888702393,474.24607706069946,0.00020599365234375,522.9991785287857,428.057993888855,0.0004082918167114258
775,521.2986636161804,434.52500116825104,1.0,540.4435965120792,481.5061535835266,1.0,564.3345670700073,474.2702217102051,0.00020232796669006348,521.7419421672821,427.57438945770264,0.0003383755683898926
776,519.7343575954437,433.59070587158203,1.0,540.371342420578,481.1656243801117,1.0,564.2609748840332,474.3338100910187,0.00019559264183044434,520.4989626407623,427.1172285079956,0.00037100911140441895
777,518.2395491600037,433.56623888015747,1.0,540.1480972915888,480.66206789016724,1.0,564.381594657898,474.1955350637436,0.00017464160919189453,519.5755801200867,427.0934467315674,0.0004190802574157715
778,516.6396562457085,434.0875197649002,1.0,540.1077222675085,480.4428036212921,1.0,564.4764909744263,474.02012169361115,0.0001665949821472168,514.6389269828796,430.0803346633911,0.00029784440994262695
779,515.8870266228914,432.9978725910187,1.0,540.0730197131634,479.7549104690552,1.0,564.5188617706299,474.0856822729111,0.0001665353775024414,514.0850480794907,429.64401721954346,0.0003693103790283203
780,515.4146039485931,432.42777490615845,1.0,539.3433089256287,478.7288465499878,1.0,564.8259754180908,474.14706468582153,0.00015294551849365234,512.8395833969116,427.1485695838928,0.00031697750091552734
781,515.7624839395285,430.9235112667084,1.0,539.3302137255669,478.79481983184814,1.0,510.99529671669006,416.0398359298706,0.00014495849609375,512.89381980896,426.6742744445801,0.0005188584327697754
782,516.9972956180573,429.24370765686035,1.0,539.2611997723579,478.6233477592468,1.0,511.37416195869446,416.3172311782837,0.0001894831657409668,513.8262343406677,425.8333353996277,0.00041547417640686035
783,517.5993756055832,428.0145385460928,1.0,539.2092947363853,478.4908814430237,0.9999999403953552,511.4280619621277,416.19910860061646,0.00022044777870178223,514.422511100769,425.14736557006836,0.00039649009704589844
784,518.5226423740387,426.988369345665,1.0,539.296261370182,478.6803708076477,1.0,511.7347550392151,416.6654906272888,0.00034224987030029297,515.5615530014038,424.3469138145447,0.0003701448440551758
785,519.5809879302979,426.0484846830368,1.0,540.3144697248936,478.34302401542664,0.9999999403953552,511.90876364707947,416.4409108161926,0.00022923946380615234,516.9785985946655,423.6781384944916,0.00030297040939331055
786,520.422532081604,425.8375301361084,1.0,540.3573107123375,478.2192795276642,0.9999998807907104,511.33909487724304,432.94626092910767,0.0002688765525817871,517.5688943862915,423.49529123306274,0.00033473968505859375
787,519.3999195098877,426.4190893173218,1.0,540.5048217177391,478.3774194717407,0.9999999403953552,511.74215745925903,416.5348467826843,0.0002913177013397217,516.5369024276733,423.98577189445496,0.0003363490104675293
788,518.315920829773,427.792516708374,1.0,539.6948608160019,478.64038372039795,0.9999999403953552,511.59183263778687,416.30933952331543,0.0002403855323791504,515.490674495697,424.80488109588623,0.0003465414047241211
789,518.269186258316,428.1626223921776,1.0,539.6721029281616,478.63298511505127,0.9999999403953552,511.6045489311218,416.07164096832275,0.0002028942108154297,515.2264275550842,424.96967124938965,0.00037851929664611816
790,517.9772313833237,428.1742797791958,1.0,539.5599431991577,478.60228633880615,0.9999999403953552,511.45301485061646,416.17253589630127,0.00021225214004516602,514.8741145133972,425.1022963523865,0.00036835670471191406
791,516.9019502401352,429.61436569690704,1.0,540.2221984416246,478.3399875164032,0.9999999403953552,511.37559151649475,416.1988830566406,0.00022098422050476074,513.9614887237549,426.0088520050049,0.000509411096572876
792,516.0975225940347,430.55533266067505,1.0,540.3260329067707,478.4928328990936,0.9999999403953552,511.2392032146454,416.2521471977234,0.00016647577285766602,513.4152565002441,426.41613245010376,0.0005418658256530762
793,515.8369305282831,429.61767506599426,1.0,539.797764018178,478.0341045856476,0.9999999403953552,511.05106019973755,416.09493589401245,0.00019061565399169922,512.7138156890869,426.2523765563965,0.00051078200340271
794,516.128544524312,427.87797260284424,1.0,539.489046394825,477.9132298231125,0.9999998807907104,510.69260478019714,416.3802123069763,0.00021752715110778809,512.8520264625549,425.45487117767334,0.0003489255905151367
795,516.757507622242,427.12063360214233,1.0,538.9196951389313,478.04071950912476,0.9999999403953552,510.85269474983215,416.6582555770874,0.00026300549507141113,514.4793887138367,423.6000862121582,0.00030806660652160645
796,517.0866680145264,426.6894602775574,1.0,539.7208116948605,477.7736885547638,0.9999998807907104,510.8838336467743,416.79941034317017,0.0002766847610473633,514.6216859817505,423.3066291809082,0.0003432333469390869
797,517.3786270618439,426.5704913139343,1.0,539.7907786816359,477.99323630332947,0.9999998807907104,510.8160984516144,416.58855152130127,0.0002567768096923828,514.9430235624313,423.1929597854614,0.0003539919853210449
798,517.3822668790817,427.0043692588806,1.0,539.9584725424647,477.97907161712646,0.9999998807907104,510.93679547309875,416.6305618286133,0.0002644360065460205,514.5060343742371,424.7413263320923,0.0003758370876312256
799,517.3400655984879,426.97370624542236,1.0,540.1366024464369,477.80474150180817,0.9999998807907104,510.80911087989807,416.28410148620605,0.0002568960189819336,514.4127473831177,424.7828688621521,0.00034373998641967773
800,517.4283092021942,426.6906156539917,1.0,540.0259255748242,477.8680717945099,0.9999998807907104,510.9547803401947,416.68387031555176,0.00026679039001464844,514.4182505607605,424.58649826049805,0.0003514289855957031
801,517.8324893712997,426.38247299194336,1.0,540.1436908841133,478.12346601486206,0.9999998807907104,510.94505643844604,416.71078395843506,0.00027504563331604004,514.8336877822876,424.4282374382019,0.0003668665885925293
802,518.2169046401978,426.2344903945923,1.0,540.3444818854332,478.1460428237915,0.9999998807907104,511.2298228740692,416.8820309638977,0.0003108680248260498,515.1541328430176,424.2452211380005,0.00036448240280151367
803,518.6503763198853,425.6996440887451,1.0,540.2503340244293,478.0398643016815,0.9999998807907104,511.20471358299255,416.8228006362915,0.00027874112129211426,515.7642045021057,423.8690001964569,0.00035062432289123535
804,518.2363016605377,425.9231901168823,1.0,540.1489043533802,477.85768604278564,0.9999998807907104,511.0895755290985,416.9261507987976,0.00030428171157836914,515.2275213599205,422.8580560684204,0.00038370490074157715
805,517.662756562233,427.1315007209778,1.0,540.3534304797649,478.04081439971924,0.9999999403953552,511.0313198566437,416.4499454498291,0.0002740323543548584,514.7425842285156,424.80683755874634,0.00038483738899230957
806,517.2740103006363,426.9824175834656,1.0,540.5491198301315,477.9510705471039,0.9999999403953552,510.85607504844666,416.43835401535034,0.00025594234466552734,514.242073059082,424.7513942718506,0.00036638975143432617
807,517.3176653385162,426.16385412216187,1.0,540.1815762072802,477.8888908624649,0.9999998807907104,510.69267416000366,416.6856780052185,0.00028061866760253906,514.6915378570557,422.93287086486816,0.00038293004035949707
