scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,mid-tail,mid-tail,mid-tail,end-tail,end-tail,end-tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
72,379.9305975958705,134.0890793800354,0.9999852180480957,400.75008940696716,154.45248746871948,1.0,404.6607022881508,196.910710811615,0.9084396958351135,391.9054219722748,204.80001991987228,0.9999959468841553
73,378.73200261592865,133.6389478445053,0.9999990463256836,400.6887674331665,154.4184374809265,1.0,402.8962233066559,197.45353317260742,0.28756266832351685,391.04071974754333,203.65546888113022,0.9999938011169434
74,378.1395423412323,132.94241428375244,0.9999998807907104,400.5089478492737,153.2244429588318,1.0,403.1434427499771,196.6579264998436,0.425298810005188,392.74053955078125,203.16255581378937,0.999904990196228
75,377.7072093486786,131.9372196868062,0.9999997615814209,399.45403027534485,152.7405743598938,1.0,403.0502687096596,196.2721844315529,0.41830629110336304,392.45232915878296,203.44090962409973,0.999905526638031
76,376.262357711792,131.12836408615112,0.9999994039535522,398.8184792995453,152.21116542816162,1.0,402.7662899494171,195.32043027877808,0.6405069828033447,392.33605766296387,202.8355851173401,0.9998304843902588
77,375.67298197746277,130.52899193763733,0.9999994039535522,398.33778977394104,151.26795434951782,1.0,409.32845997810364,189.99388718605042,0.9101932048797607,393.4747748374939,202.56329107284546,0.9997738599777222
78,374.62862277030945,130.18921864032745,0.9999989867210388,398.2734422683716,149.964280128479,1.0,410.1795127391815,188.73021352291107,0.9842077493667603,392.81339263916016,202.38728249073029,0.999990701675415
79,373.24252128601074,131.6580547094345,0.9999487400054932,398.0855371952057,149.00172114372253,1.0,411.911237411201,188.47219747304916,0.9997435808181763,393.2461748123169,204.18270464241505,0.9999987483024597
80,371.8145339936018,133.25652515888214,0.9999133348464966,397.49642729759216,148.44322395324707,1.0,411.3018127679825,188.75911509990692,0.9999722242355347,392.61912059783936,206.8528754711151,0.9999994039535522
81,368.78047800064087,141.50947427749634,0.9999258518218994,396.9835233092308,147.8608150035143,1.0,408.8404998779297,191.2760465145111,0.9999967217445374,390.4253284931183,206.8930311203003,0.9999998807907104
82,367.82416677474976,141.27180802822113,0.9992645382881165,395.6572975516319,148.32132583856583,1.0,405.0806494951248,192.8912329673767,0.9999979734420776,386.80184304714203,207.8622431755066,1.0
83,366.8029761314392,144.20343351364136,0.9999999403953552,394.5764379501343,148.12793578207493,1.0,404.4899503290653,194.1443054676056,0.9999986886978149,385.87134742736816,209.9221224784851,1.0
84,365.5014703273773,145.282146692276,1.0,394.01008558273315,147.72167965769768,1.0,405.2226617336273,195.3816677927971,0.9999999403953552,385.18678641319275,211.76979704201221,1.0
85,365.3303599357605,143.03466129302979,0.9999997615814209,393.9744191169739,148.31039649248123,1.0,406.1862931251526,194.97899663448334,0.9999998807907104,386.7115788459778,211.1077995300293,1.0
86,367.7107357978821,135.4819688796997,0.9999966621398926,393.75763607025146,149.07191145420074,1.0,407.99004340171814,193.16912364959717,0.999998152256012,389.3710160255432,209.44692373275757,1.0
87,368.3017406463623,136.15075731277466,0.9999889135360718,393.79122734069824,149.17281329631805,1.0,408.5188179016113,192.4669952392578,0.9999990463256836,390.3067262172699,208.38091778755188,1.0
88,366.86588430404663,139.41978228092194,0.9999865293502808,393.2238440513611,148.8460231423378,1.0,408.78283977508545,191.8830533027649,0.9999994039535522,390.60678791999817,208.28934574127197,1.0
89,365.5451490879059,141.51281702518463,0.9999977350234985,392.38694429397583,148.67132258415222,1.0,408.8905653953552,191.26792311668396,0.9999996423721313,391.59638953208923,208.50680565834045,1.0
90,362.7616035938263,142.01880168914795,0.9999995827674866,391.6055097579956,148.54615545272827,1.0,408.20129680633545,190.36648225784302,0.9999997019767761,391.63497972488403,207.29038429260254,0.9999998807907104
91,361.4972219467163,141.63882720470428,0.9999991655349731,390.32876324653625,147.72129249572754,1.0,407.3692321777344,188.03749865293503,0.9999997019767761,394.9480959177017,204.44422781467438,0.9999992251396179
92,361.61415100097656,141.42044138908386,0.9999996423721313,390.00463342666626,147.8770568072796,1.0,407.24996161460876,185.64661478996277,0.9999960660934448,393.82340955734253,203.7992308586836,0.9999990463256836
93,361.14124155044556,140.9952208995819,0.9999995231628418,388.50350618362427,147.4069128036499,1.0,410.9257638454437,183.178852558136,0.9999890327453613,397.6350009441376,202.89647042751312,0.9999974966049194
94,361.6626892089844,133.5284982919693,0.9999998807907104,390.0205614566803,147.59401723742485,1.0,412.9898346066475,181.52492570877075,0.9999891519546509,406.4941656589508,200.3952350616455,0.9999997615814209
95,362.8309768438339,130.68640327453613,0.9999998807907104,388.83911180496216,146.98393535614014,1.0,414.5530004501343,181.14308500289917,0.999988317489624,407.5864508152008,200.2208743095398,0.9999991655349731
96,363.91233740746975,130.2815328836441,0.9999982714653015,389.46426248550415,146.92005681991577,1.0,415.58780884742737,181.12441658973694,0.9999897480010986,410.9449352025986,198.87924695014954,0.999999463558197
97,364.5096584558487,130.16540372371674,0.9998663067817688,389.37016558647156,146.9570574760437,1.0,415.56723523139954,182.27015447616577,0.999994695186615,407.61448979377747,201.4702615737915,0.9999998807907104
